"ATT","EquipmentName","EquipmentType","fDir","fHeight","fLat","fLon","FlyPosType","fPitch","fRoll","fSpeed","fTime","iActiveFlag","iDetectZoneNum","iTargetNum","nRCSNum","PlatID","RadarDetectPlat","RadarID","RCSArray","sRID","TargetID","ZonePoint"
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.98751","117.73965","Enum_Cruise",,,"300","59.199","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"57.6",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.245346, ""fLat"" : 24.088049, ""fHeight"" : 197.41573, ""fSpeed"" : 34.418217, ""DetectError"" : 67.63876 } ]","7",,"1_1_1",,
,,,,,,,,,,,"57.6",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""6"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.736786, ""fLat"" : 23.986855, ""fHeight"" : 5000, ""fSpeed"" : 300, ""DetectError"" : 67.63876 } ]","16",,"1_1_1",,
,,,,,,,,,,,"57.6",,"121",,,,,"7",,"1_1_1","6","[ { ""fLon"" : 117.736786, ""fLat"" : 23.986855 }, { ""fLon"" : 118.07777, ""fLat"" : 25.068697 }, { ""fLon"" : 118.098465, ""fLat"" : 25.06314 }, { ""fLon"" : 118.119064, ""fLat"" : 25.05726 }, { ""fLon"" : 118.13954, ""fLat"" : 25.051054 }, { ""fLon"" : 118.1599, ""fLat"" : 25.044525 }, { ""fLon"" : 118.180115, ""fLat"" : 25.037676 }, { ""fLon"" : 118.20021, ""fLat"" : 25.030504 }, { ""fLon"" : 118.22015, ""fLat"" : 25.023014 }, { ""fLon"" : 118.239944, ""fLat"" : 25.015215 }, { ""fLon"" : 118.259605, ""fLat"" : 25.007101 }, { ""fLon"" : 118.2791, ""fLat"" : 24.998678 }, { ""fLon"" : 118.29841, ""fLat"" : 24.989946 }, { ""fLon"" : 118.317566, ""fLat"" : 24.98091 }, { ""fLon"" : 118.33654, ""fLat"" : 24.971567 }, { ""fLon"" : 118.35533, ""fLat"" : 24.961931 }, { ""fLon"" : 118.373924, ""fLat"" : 24.951994 }, { ""fLon"" : 118.39234, ""fLat"" : 24.941767 }, { ""fLon"" : 118.41055, ""fLat"" : 24.93125 }, { ""fLon"" : 118.42855, ""fLat"" : 24.920443 }, { ""fLon"" : 118.44635, ""fLat"" : 24.909348 }, { ""fLon"" : 118.46392, ""fLat"" : 24.89798 }, { ""fLon"" : 118.481285, ""fLat"" : 24.88633 }, { ""fLon"" : 118.49841, ""fLat"" : 24.874405 }, { ""fLon"" : 118.51531, ""fLat"" : 24.862211 }, { ""fLon"" : 118.53197, ""fLat"" : 24.849747 }, { ""fLon"" : 118.54839, ""fLat"" : 24.83702 }, { ""fLon"" : 118.56456, ""fLat"" : 24.82404 }, { ""fLon"" : 118.58048, ""fLat"" : 24.810799 }, { ""fLon"" : 118.59614, ""fLat"" : 24.79731 }, { ""fLon"" : 118.61155, ""fLat"" : 24.78357 }, { ""fLon"" : 118.62667, ""fLat"" : 24.769587 }, { ""fLon"" : 118.64155, ""fLat"" : 24.755363 }, { ""fLon"" : 118.656136, ""fLat"" : 24.740911 }, { ""fLon"" : 118.670425, ""fLat"" : 24.726221 }, { ""fLon"" : 118.684456, ""fLat"" : 24.711308 }, { ""fLon"" : 118.6982, ""fLat"" : 24.696173 }, { ""fLon"" : 118.711624, ""fLat"" : 24.680817 }, { ""fLon"" : 118.72478, ""fLat"" : 24.665253 }, { ""fLon"" : 118.73762, ""fLat"" : 24.649479 }, { ""fLon"" : 118.75016, ""fLat"" : 24.633503 }, { ""fLon"" : 118.76239, ""fLat"" : 24.617329 }, { ""fLon"" : 118.7743, ""fLat"" : 24.600958 }, { ""fLon"" : 118.7859, ""fLat"" : 24.5844 }, { ""fLon"" : 118.79718, ""fLat"" : 24.567657 }, { ""fLon"" : 118.80815, ""fLat"" : 24.550737 }, { ""fLon"" : 118.81878, ""fLat"" : 24.533642 }, { ""fLon"" : 118.82908, ""fLat"" : 24.516382 }, { ""fLon"" : 118.83905, ""fLat"" : 24.498955 }, { ""fLon"" : 118.84868, ""fLat"" : 24.481369 }, { ""fLon"" : 118.85797, ""fLat"" : 24.463633 }, { ""fLon"" : 118.86693, ""fLat"" : 24.44575 }, { ""fLon"" : 118.875534, ""fLat"" : 24.427723 }, { ""fLon"" : 118.8838, ""fLat"" : 24.40956 }, { ""fLon"" : 118.89172, ""fLat"" : 24.391262 }, { ""fLon"" : 118.89928, ""fLat"" : 24.372843 }, { ""fLon"" : 118.90649, ""fLat"" : 24.354301 }, { ""fLon"" : 118.91334, ""fLat"" : 24.33565 }, { ""fLon"" : 118.91982, ""fLat"" : 24.316885 }, { ""fLon"" : 118.92596, ""fLat"" : 24.29802 }, { ""fLon"" : 118.931725, ""fLat"" : 24.279055 }, { ""fLon"" : 118.93713, ""fLat"" : 24.259995 }, { ""fLon"" : 118.94217, ""fLat"" : 24.240854 }, { ""fLon"" : 118.946846, ""fLat"" : 24.221634 }, { ""fLon"" : 118.95116, ""fLat"" : 24.202337 }, { ""fLon"" : 118.95508, ""fLat"" : 24.182972 }, { ""fLon"" : 118.95866, ""fLat"" : 24.163542 }, { ""fLon"" : 118.961845, ""fLat"" : 24.144058 }, { ""fLon"" : 118.96465, ""fLat"" : 24.124525 }, { ""fLon"" : 118.9671, ""fLat"" : 24.104942 }, { ""fLon"" : 118.96918, ""fLat"" : 24.085325 }, { ""fLon"" : 118.97087, ""fLat"" : 24.065674 }, { ""fLon"" : 118.97218, ""fLat"" : 24.045994 }, { ""fLon"" : 118.97312, ""fLat"" : 24.026293 }, { ""fLon"" : 118.97369, ""fLat"" : 24.006578 }, { ""fLon"" : 118.97388, ""fLat"" : 23.98685 }, { ""fLon"" : 118.97369, ""fLat"" : 23.967127 }, { ""fLon"" : 118.97312, ""fLat"" : 23.947403 }, { ""fLon"" : 118.97218, ""fLat"" : 23.927687 }, { ""fLon"" : 118.97087, ""fLat"" : 23.907988 }, { ""fLon"" : 118.96918, ""fLat"" : 23.888308 }, { ""fLon"" : 118.9671, ""fLat"" : 23.868658 }, { ""fLon"" : 118.96465, ""fLat"" : 23.849037 }, { ""fLon"" : 118.961845, ""fLat"" : 23.829456 }, { ""fLon"" : 118.95866, ""fLat"" : 23.80992 }, { ""fLon"" : 118.95508, ""fLat"" : 23.790436 }, { ""fLon"" : 118.95116, ""fLat"" : 23.771008 }, { ""fLon"" : 118.946846, ""fLat"" : 23.751646 }, { ""fLon"" : 118.94217, ""fLat"" : 23.732351 }, { ""fLon"" : 118.93713, ""fLat"" : 23.713129 }, { ""fLon"" : 118.931725, ""fLat"" : 23.693987 }, { ""fLon"" : 118.92596, ""fLat"" : 23.674934 }, { ""fLon"" : 118.91982, ""fLat"" : 23.655973 }, { ""fLon"" : 118.91334, ""fLat"" : 23.637112 }, { ""fLon"" : 118.90649, ""fLat"" : 23.618351 }, { ""fLon"" : 118.89928, ""fLat"" : 23.599703 }, { ""fLon"" : 118.89172, ""fLat"" : 23.58117 }, { ""fLon"" : 118.8838, ""fLat"" : 23.562756 }, { ""fLon"" : 118.875534, ""fLat"" : 23.54447 }, { ""fLon"" : 118.86693, ""fLat"" : 23.526318 }, { ""fLon"" : 118.85797, ""fLat"" : 23.508303 }, { ""fLon"" : 118.84868, ""fLat"" : 23.490433 }, { ""fLon"" : 118.83905, ""fLat"" : 23.472708 }, { ""fLon"" : 118.82908, ""fLat"" : 23.455141 }, { ""fLon"" : 118.81878, ""fLat"" : 23.437733 }, { ""fLon"" : 118.80815, ""fLat"" : 23.42049 }, { ""fLon"" : 118.79718, ""fLat"" : 23.403418 }, { ""fLon"" : 118.7859, ""fLat"" : 23.386522 }, { ""fLon"" : 118.7743, ""fLat"" : 23.369806 }, { ""fLon"" : 118.76239, ""fLat"" : 23.35328 }, { ""fLon"" : 118.75016, ""fLat"" : 23.33694 }, { ""fLon"" : 118.73762, ""fLat"" : 23.320799 }, { ""fLon"" : 118.72478, ""fLat"" : 23.304861 }, { ""fLon"" : 118.711624, ""fLat"" : 23.289127 }, { ""fLon"" : 118.6982, ""fLat"" : 23.273607 }, { ""fLon"" : 118.684456, ""fLat"" : 23.2583 }, { ""fLon"" : 118.670425, ""fLat"" : 23.243216 }, { ""fLon"" : 118.656136, ""fLat"" : 23.228357 }, { ""fLon"" : 118.64155, ""fLat"" : 23.213726 }, { ""fLon"" : 118.62667, ""fLat"" : 23.199331 }, { ""fLon"" : 118.61155, ""fLat"" : 23.185177 } ]"
,,,,,,,,,,,"57.6",,"121",,,,,"16",,"1_1_1","15","[ { ""fLon"" : 118.245346, ""fLat"" : 24.088049 }, { ""fLon"" : 117.11519, ""fLat"" : 23.627872 }, { ""fLon"" : 117.10658, ""fLat"" : 23.646013 }, { ""fLon"" : 117.09832, ""fLat"" : 23.664286 }, { ""fLon"" : 117.09041, ""fLat"" : 23.682684 }, { ""fLon"" : 117.082855, ""fLat"" : 23.701202 }, { ""fLon"" : 117.075645, ""fLat"" : 23.719837 }, { ""fLon"" : 117.06879, ""fLat"" : 23.73858 }, { ""fLon"" : 117.0623, ""fLat"" : 23.75743 }, { ""fLon"" : 117.05617, ""fLat"" : 23.776375 }, { ""fLon"" : 117.0504, ""fLat"" : 23.795414 }, { ""fLon"" : 117.04499, ""fLat"" : 23.814539 }, { ""fLon"" : 117.03995, ""fLat"" : 23.833748 }, { ""fLon"" : 117.03528, ""fLat"" : 23.853027 }, { ""fLon"" : 117.030975, ""fLat"" : 23.872375 }, { ""fLon"" : 117.02704, ""fLat"" : 23.891785 }, { ""fLon"" : 117.023476, ""fLat"" : 23.911257 }, { ""fLon"" : 117.02028, ""fLat"" : 23.930777 }, { ""fLon"" : 117.01746, ""fLat"" : 23.95034 }, { ""fLon"" : 117.01502, ""fLat"" : 23.969944 }, { ""fLon"" : 117.012955, ""fLat"" : 23.989582 }, { ""fLon"" : 117.01126, ""fLat"" : 24.009241 }, { ""fLon"" : 117.00994, ""fLat"" : 24.028933 }, { ""fLon"" : 117.008995, ""fLat"" : 24.048628 }, { ""fLon"" : 117.00844, ""fLat"" : 24.068338 }, { ""fLon"" : 117.00825, ""fLat"" : 24.088053 }, { ""fLon"" : 117.00844, ""fLat"" : 24.10776 }, { ""fLon"" : 117.008995, ""fLat"" : 24.127459 }, { ""fLon"" : 117.00994, ""fLat"" : 24.147142 }, { ""fLon"" : 117.01126, ""fLat"" : 24.166805 }, { ""fLon"" : 117.012955, ""fLat"" : 24.186443 }, { ""fLon"" : 117.01502, ""fLat"" : 24.206047 }, { ""fLon"" : 117.01746, ""fLat"" : 24.22561 }, { ""fLon"" : 117.02028, ""fLat"" : 24.24513 }, { ""fLon"" : 117.023476, ""fLat"" : 24.264603 }, { ""fLon"" : 117.02704, ""fLat"" : 24.284014 }, { ""fLon"" : 117.030975, ""fLat"" : 24.303362 }, { ""fLon"" : 117.03528, ""fLat"" : 24.322645 }, { ""fLon"" : 117.03995, ""fLat"" : 24.341852 }, { ""fLon"" : 117.04499, ""fLat"" : 24.360975 }, { ""fLon"" : 117.0504, ""fLat"" : 24.380016 }, { ""fLon"" : 117.05617, ""fLat"" : 24.398968 }, { ""fLon"" : 117.0623, ""fLat"" : 24.417818 }, { ""fLon"" : 117.06879, ""fLat"" : 24.43657 }, { ""fLon"" : 117.075645, ""fLat"" : 24.45521 }, { ""fLon"" : 117.082855, ""fLat"" : 24.473732 }, { ""fLon"" : 117.09041, ""fLat"" : 24.49214 }, { ""fLon"" : 117.09832, ""fLat"" : 24.51042 }, { ""fLon"" : 117.10658, ""fLat"" : 24.528566 }, { ""fLon"" : 117.11519, ""fLat"" : 24.54658 }, { ""fLon"" : 117.12415, ""fLat"" : 24.56445 }, { ""fLon"" : 117.13344, ""fLat"" : 24.582174 }, { ""fLon"" : 117.14308, ""fLat"" : 24.599747 }, { ""fLon"" : 117.153046, ""fLat"" : 24.617157 }, { ""fLon"" : 117.16336, ""fLat"" : 24.634403 }, { ""fLon"" : 117.17399, ""fLat"" : 24.651485 }, { ""fLon"" : 117.18495, ""fLat"" : 24.668392 }, { ""fLon"" : 117.19623, ""fLat"" : 24.685118 }, { ""fLon"" : 117.207825, ""fLat"" : 24.701666 }, { ""fLon"" : 117.21975, ""fLat"" : 24.718021 }, { ""fLon"" : 117.23197, ""fLat"" : 24.73418 }, { ""fLon"" : 117.244514, ""fLat"" : 24.750145 }, { ""fLon"" : 117.257355, ""fLat"" : 24.765907 }, { ""fLon"" : 117.27049, ""fLat"" : 24.781462 }, { ""fLon"" : 117.283936, ""fLat"" : 24.7968 }, { ""fLon"" : 117.29767, ""fLat"" : 24.811926 }, { ""fLon"" : 117.3117, ""fLat"" : 24.826824 }, { ""fLon"" : 117.326, ""fLat"" : 24.841501 }, { ""fLon"" : 117.34058, ""fLat"" : 24.855946 }, { ""fLon"" : 117.35545, ""fLat"" : 24.870155 }, { ""fLon"" : 117.37058, ""fLat"" : 24.88413 }, { ""fLon"" : 117.38598, ""fLat"" : 24.897854 }, { ""fLon"" : 117.40165, ""fLat"" : 24.911335 }, { ""fLon"" : 117.417564, ""fLat"" : 24.924564 }, { ""fLon"" : 117.43374, ""fLat"" : 24.93754 }, { ""fLon"" : 117.45016, ""fLat"" : 24.950253 }, { ""fLon"" : 117.46681, ""fLat"" : 24.962706 }, { ""fLon"" : 117.4837, ""fLat"" : 24.97489 }, { ""fLon"" : 117.500854, ""fLat"" : 24.986805 }, { ""fLon"" : 117.518196, ""fLat"" : 24.998444 }, { ""fLon"" : 117.53578, ""fLat"" : 25.009806 }, { ""fLon"" : 117.553566, ""fLat"" : 25.020887 }, { ""fLon"" : 117.57157, ""fLat"" : 25.031687 }, { ""fLon"" : 117.58979, ""fLat"" : 25.042198 }, { ""fLon"" : 117.60819, ""fLat"" : 25.052416 }, { ""fLon"" : 117.6268, ""fLat"" : 25.062344 }, { ""fLon"" : 117.6456, ""fLat"" : 25.071976 }, { ""fLon"" : 117.66457, ""fLat"" : 25.081308 }, { ""fLon"" : 117.68371, ""fLat"" : 25.090334 }, { ""fLon"" : 117.70304, ""fLat"" : 25.09906 }, { ""fLon"" : 117.722534, ""fLat"" : 25.10748 }, { ""fLon"" : 117.74217, ""fLat"" : 25.115585 }, { ""fLon"" : 117.76197, ""fLat"" : 25.12338 }, { ""fLon"" : 117.78191, ""fLat"" : 25.130861 }, { ""fLon"" : 117.80201, ""fLat"" : 25.138027 }, { ""fLon"" : 117.822235, ""fLat"" : 25.144873 }, { ""fLon"" : 117.84259, ""fLat"" : 25.151394 }, { ""fLon"" : 117.86307, ""fLat"" : 25.157597 }, { ""fLon"" : 117.88366, ""fLat"" : 25.163475 }, { ""fLon"" : 117.904366, ""fLat"" : 25.169024 }, { ""fLon"" : 117.925156, ""fLat"" : 25.174246 }, { ""fLon"" : 117.94605, ""fLat"" : 25.179138 }, { ""fLon"" : 117.967064, ""fLat"" : 25.1837 }, { ""fLon"" : 117.988144, ""fLat"" : 25.187927 }, { ""fLon"" : 118.00929, ""fLat"" : 25.19182 }, { ""fLon"" : 118.03053, ""fLat"" : 25.195383 }, { ""fLon"" : 118.05183, ""fLat"" : 25.198606 }, { ""fLon"" : 118.073166, ""fLat"" : 25.201494 }, { ""fLon"" : 118.09459, ""fLat"" : 25.204046 }, { ""fLon"" : 118.116035, ""fLat"" : 25.206255 }, { ""fLon"" : 118.137535, ""fLat"" : 25.208128 }, { ""fLon"" : 118.15905, ""fLat"" : 25.209661 }, { ""fLon"" : 118.1806, ""fLat"" : 25.210855 }, { ""fLon"" : 118.20217, ""fLat"" : 25.211706 }, { ""fLon"" : 118.223755, ""fLat"" : 25.21222 }, { ""fLon"" : 118.24534, ""fLat"" : 25.212387 }, { ""fLon"" : 118.26694, ""fLat"" : 25.21222 }, { ""fLon"" : 118.28852, ""fLat"" : 25.211706 }, { ""fLon"" : 118.31009, ""fLat"" : 25.210855 }, { ""fLon"" : 118.33165, ""fLat"" : 25.209661 }, { ""fLon"" : 118.353165, ""fLat"" : 25.208128 } ]"
"Enum_ATT_2","test-B","plane","305.68842","210.42982","24.08831","118.24496",,"25.2499393","0.3653002","30.34662",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
"Enum_ATT_1","yanshi-red","plane","75.85895","5000","23.988823","117.74538","Enum_Cruise",,,"300","60.8","1",,,"1","6",,,"[ { ""fRCS"" : 5 } ]","1_1_1",,
,,,,,,,,,,,"59.2",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""6"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.73965, ""fLat"" : 23.98751, ""fHeight"" : 5000, ""fSpeed"" : 300, ""DetectError"" : 67.52794 } ]","16",,"1_1_1",,
,,,,,,,,,,,"59.2",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.24496, ""fLat"" : 24.08831, ""fHeight"" : 210.42982, ""fSpeed"" : 30.34662, ""DetectError"" : 67.52794 } ]","7",,"1_1_1",,
,,,,,,,,,,,"59.2",,"121",,,,,"7",,"1_1_1","6","[ { ""fLon"" : 117.73965, ""fLat"" : 23.98751 }, { ""fLon"" : 118.08063, ""fLat"" : 25.069347 }, { ""fLon"" : 118.10133, ""fLat"" : 25.063795 }, { ""fLon"" : 118.12192, ""fLat"" : 25.057913 }, { ""fLon"" : 118.142395, ""fLat"" : 25.051706 }, { ""fLon"" : 118.16275, ""fLat"" : 25.045177 }, { ""fLon"" : 118.18298, ""fLat"" : 25.038324 }, { ""fLon"" : 118.20308, ""fLat"" : 25.031155 }, { ""fLon"" : 118.22302, ""fLat"" : 25.023666 }, { ""fLon"" : 118.24281, ""fLat"" : 25.01587 }, { ""fLon"" : 118.26246, ""fLat"" : 25.007751 }, { ""fLon"" : 118.28195, ""fLat"" : 24.99933 }, { ""fLon"" : 118.30128, ""fLat"" : 24.990597 }, { ""fLon"" : 118.32042, ""fLat"" : 24.981562 }, { ""fLon"" : 118.33939, ""fLat"" : 24.972221 }, { ""fLon"" : 118.35819, ""fLat"" : 24.962584 }, { ""fLon"" : 118.37679, ""fLat"" : 24.95265 }, { ""fLon"" : 118.395195, ""fLat"" : 24.942421 }, { ""fLon"" : 118.41342, ""fLat"" : 24.9319 }, { ""fLon"" : 118.43142, ""fLat"" : 24.921093 }, { ""fLon"" : 118.44921, ""fLat"" : 24.910002 }, { ""fLon"" : 118.46679, ""fLat"" : 24.89863 }, { ""fLon"" : 118.48414, ""fLat"" : 24.88698 }, { ""fLon"" : 118.50128, ""fLat"" : 24.875057 }, { ""fLon"" : 118.51818, ""fLat"" : 24.862864 }, { ""fLon"" : 118.534836, ""fLat"" : 24.8504 }, { ""fLon"" : 118.551254, ""fLat"" : 24.837675 }, { ""fLon"" : 118.56743, ""fLat"" : 24.824694 }, { ""fLon"" : 118.58334, ""fLat"" : 24.811451 }, { ""fLon"" : 118.59901, ""fLat"" : 24.797962 }, { ""fLon"" : 118.6144, ""fLat"" : 24.784224 }, { ""fLon"" : 118.62954, ""fLat"" : 24.770239 }, { ""fLon"" : 118.6444, ""fLat"" : 24.756018 }, { ""fLon"" : 118.65899, ""fLat"" : 24.741564 }, { ""fLon"" : 118.673294, ""fLat"" : 24.726875 }, { ""fLon"" : 118.687325, ""fLat"" : 24.711962 }, { ""fLon"" : 118.70105, ""fLat"" : 24.696827 }, { ""fLon"" : 118.71449, ""fLat"" : 24.681473 }, { ""fLon"" : 118.72764, ""fLat"" : 24.665907 }, { ""fLon"" : 118.74048, ""fLat"" : 24.650133 }, { ""fLon"" : 118.75301, ""fLat"" : 24.634157 }, { ""fLon"" : 118.76524, ""fLat"" : 24.617981 }, { ""fLon"" : 118.77717, ""fLat"" : 24.601612 }, { ""fLon"" : 118.788765, ""fLat"" : 24.585052 }, { ""fLon"" : 118.80003, ""fLat"" : 24.568314 }, { ""fLon"" : 118.811005, ""fLat"" : 24.551392 }, { ""fLon"" : 118.82163, ""fLat"" : 24.534296 }, { ""fLon"" : 118.83195, ""fLat"" : 24.517036 }, { ""fLon"" : 118.8419, ""fLat"" : 24.499609 }, { ""fLon"" : 118.85155, ""fLat"" : 24.482025 }, { ""fLon"" : 118.86084, ""fLat"" : 24.464287 }, { ""fLon"" : 118.86978, ""fLat"" : 24.446404 }, { ""fLon"" : 118.8784, ""fLat"" : 24.428375 }, { ""fLon"" : 118.886665, ""fLat"" : 24.410213 }, { ""fLon"" : 118.89458, ""fLat"" : 24.39192 }, { ""fLon"" : 118.90213, ""fLat"" : 24.373499 }, { ""fLon"" : 118.90935, ""fLat"" : 24.354961 }, { ""fLon"" : 118.91621, ""fLat"" : 24.336304 }, { ""fLon"" : 118.92269, ""fLat"" : 24.31754 }, { ""fLon"" : 118.928825, ""fLat"" : 24.298676 }, { ""fLon"" : 118.93459, ""fLat"" : 24.27971 }, { ""fLon"" : 118.93999, ""fLat"" : 24.26065 }, { ""fLon"" : 118.94504, ""fLat"" : 24.241508 }, { ""fLon"" : 118.949715, ""fLat"" : 24.22229 }, { ""fLon"" : 118.95402, ""fLat"" : 24.20299 }, { ""fLon"" : 118.95795, ""fLat"" : 24.183628 }, { ""fLon"" : 118.96152, ""fLat"" : 24.1642 }, { ""fLon"" : 118.964714, ""fLat"" : 24.144714 }, { ""fLon"" : 118.96752, ""fLat"" : 24.125177 }, { ""fLon"" : 118.96997, ""fLat"" : 24.105598 }, { ""fLon"" : 118.97203, ""fLat"" : 24.085981 }, { ""fLon"" : 118.973724, ""fLat"" : 24.066332 }, { ""fLon"" : 118.97505, ""fLat"" : 24.04665 }, { ""fLon"" : 118.97599, ""fLat"" : 24.02695 }, { ""fLon"" : 118.976555, ""fLat"" : 24.007236 }, { ""fLon"" : 118.97673, ""fLat"" : 23.987513 }, { ""fLon"" : 118.976555, ""fLat"" : 23.967783 }, { ""fLon"" : 118.97599, ""fLat"" : 23.94806 }, { ""fLon"" : 118.97505, ""fLat"" : 23.928345 }, { ""fLon"" : 118.973724, ""fLat"" : 23.908642 }, { ""fLon"" : 118.97203, ""fLat"" : 23.888968 }, { ""fLon"" : 118.96997, ""fLat"" : 23.869314 }, { ""fLon"" : 118.96752, ""fLat"" : 23.849693 }, { ""fLon"" : 118.964714, ""fLat"" : 23.830112 }, { ""fLon"" : 118.96152, ""fLat"" : 23.810577 }, { ""fLon"" : 118.95795, ""fLat"" : 23.791094 }, { ""fLon"" : 118.95402, ""fLat"" : 23.77167 }, { ""fLon"" : 118.949715, ""fLat"" : 23.752302 }, { ""fLon"" : 118.94504, ""fLat"" : 23.73301 }, { ""fLon"" : 118.93999, ""fLat"" : 23.713789 }, { ""fLon"" : 118.93459, ""fLat"" : 23.694649 }, { ""fLon"" : 118.928825, ""fLat"" : 23.675594 }, { ""fLon"" : 118.92269, ""fLat"" : 23.656633 }, { ""fLon"" : 118.91621, ""fLat"" : 23.637768 }, { ""fLon"" : 118.90935, ""fLat"" : 23.61901 }, { ""fLon"" : 118.90213, ""fLat"" : 23.600363 }, { ""fLon"" : 118.89458, ""fLat"" : 23.581827 }, { ""fLon"" : 118.886665, ""fLat"" : 23.563416 }, { ""fLon"" : 118.8784, ""fLat"" : 23.545132 }, { ""fLon"" : 118.86978, ""fLat"" : 23.526978 }, { ""fLon"" : 118.86084, ""fLat"" : 23.50896 }, { ""fLon"" : 118.85155, ""fLat"" : 23.49109 }, { ""fLon"" : 118.8419, ""fLat"" : 23.47337 }, { ""fLon"" : 118.83195, ""fLat"" : 23.455801 }, { ""fLon"" : 118.82163, ""fLat"" : 23.438393 }, { ""fLon"" : 118.811005, ""fLat"" : 23.421148 }, { ""fLon"" : 118.80003, ""fLat"" : 23.404078 }, { ""fLon"" : 118.788765, ""fLat"" : 23.387182 }, { ""fLon"" : 118.77717, ""fLat"" : 23.370468 }, { ""fLon"" : 118.76524, ""fLat"" : 23.35394 }, { ""fLon"" : 118.75301, ""fLat"" : 23.337605 }, { ""fLon"" : 118.74048, ""fLat"" : 23.321463 }, { ""fLon"" : 118.72764, ""fLat"" : 23.305521 }, { ""fLon"" : 118.71449, ""fLat"" : 23.28979 }, { ""fLon"" : 118.70105, ""fLat"" : 23.274267 }, { ""fLon"" : 118.687325, ""fLat"" : 23.25896 }, { ""fLon"" : 118.673294, ""fLat"" : 23.243877 }, { ""fLon"" : 118.65899, ""fLat"" : 23.229017 }, { ""fLon"" : 118.6444, ""fLat"" : 23.21439 }, { ""fLon"" : 118.62954, ""fLat"" : 23.199995 }, { ""fLon"" : 118.6144, ""fLat"" : 23.185837 } ]"
