"ATT","EquipmentName","EquipmentType","fDir","fHeight","fLat","fLon","fPitch","fRoll","fSpeed","fTime","iActiveFlag","iDetectZoneNum","iTargetNum","nRCSNum","PlatID","RadarDetectPlat","RadarID","RCSArray","sRID","TargetID","ZonePoint"
,,,,,,,,,,"60",,"121",,,,,"18",,"1_4_1","17","[ { ""fLon"" : 117.51589, ""fLat"" : 23.964354 }, { ""fLon"" : 117.89818, ""fLat"" : 25.034952 }, { ""fLon"" : 117.918655, ""fLat"" : 25.028744 }, { ""fLon"" : 117.93901, ""fLat"" : 25.022211 }, { ""fLon"" : 117.95923, ""fLat"" : 25.015362 }, { ""fLon"" : 117.97932, ""fLat"" : 25.008188 }, { ""fLon"" : 117.99926, ""fLat"" : 25.0007 }, { ""fLon"" : 118.01906, ""fLat"" : 24.992899 }, { ""fLon"" : 118.03871, ""fLat"" : 24.98478 }, { ""fLon"" : 118.0582, ""fLat"" : 24.976357 }, { ""fLon"" : 118.07752, ""fLat"" : 24.967625 }, { ""fLon"" : 118.09667, ""fLat"" : 24.958584 }, { ""fLon"" : 118.11565, ""fLat"" : 24.949245 }, { ""fLon"" : 118.134445, ""fLat"" : 24.939602 }, { ""fLon"" : 118.15304, ""fLat"" : 24.929668 }, { ""fLon"" : 118.171455, ""fLat"" : 24.919437 }, { ""fLon"" : 118.18966, ""fLat"" : 24.908915 }, { ""fLon"" : 118.207664, ""fLat"" : 24.898106 }, { ""fLon"" : 118.225464, ""fLat"" : 24.887012 }, { ""fLon"" : 118.243034, ""fLat"" : 24.875637 }, { ""fLon"" : 118.2604, ""fLat"" : 24.863987 }, { ""fLon"" : 118.27753, ""fLat"" : 24.85206 }, { ""fLon"" : 118.294426, ""fLat"" : 24.839867 }, { ""fLon"" : 118.31107, ""fLat"" : 24.827398 }, { ""fLon"" : 118.32749, ""fLat"" : 24.814672 }, { ""fLon"" : 118.343666, ""fLat"" : 24.801685 }, { ""fLon"" : 118.35958, ""fLat"" : 24.788445 }, { ""fLon"" : 118.37525, ""fLat"" : 24.774952 }, { ""fLon"" : 118.39065, ""fLat"" : 24.761208 }, { ""fLon"" : 118.405785, ""fLat"" : 24.747223 }, { ""fLon"" : 118.42066, ""fLat"" : 24.733002 }, { ""fLon"" : 118.435234, ""fLat"" : 24.718542 }, { ""fLon"" : 118.44954, ""fLat"" : 24.70385 }, { ""fLon"" : 118.46357, ""fLat"" : 24.688938 }, { ""fLon"" : 118.477295, ""fLat"" : 24.673796 }, { ""fLon"" : 118.49074, ""fLat"" : 24.658443 }, { ""fLon"" : 118.503876, ""fLat"" : 24.64287 }, { ""fLon"" : 118.51673, ""fLat"" : 24.627094 }, { ""fLon"" : 118.52926, ""fLat"" : 24.611113 }, { ""fLon"" : 118.5415, ""fLat"" : 24.594938 }, { ""fLon"" : 118.55341, ""fLat"" : 24.578568 }, { ""fLon"" : 118.56501, ""fLat"" : 24.562004 }, { ""fLon"" : 118.576294, ""fLat"" : 24.54526 }, { ""fLon"" : 118.58725, ""fLat"" : 24.528336 }, { ""fLon"" : 118.59788, ""fLat"" : 24.511236 }, { ""fLon"" : 118.608185, ""fLat"" : 24.493973 }, { ""fLon"" : 118.61815, ""fLat"" : 24.476543 }, { ""fLon"" : 118.62779, ""fLat"" : 24.458958 }, { ""fLon"" : 118.63708, ""fLat"" : 24.441214 }, { ""fLon"" : 118.64604, ""fLat"" : 24.423328 }, { ""fLon"" : 118.65465, ""fLat"" : 24.405298 }, { ""fLon"" : 118.66291, ""fLat"" : 24.387135 }, { ""fLon"" : 118.67082, ""fLat"" : 24.368834 }, { ""fLon"" : 118.678375, ""fLat"" : 24.35041 }, { ""fLon"" : 118.685585, ""fLat"" : 24.33187 }, { ""fLon"" : 118.692444, ""fLat"" : 24.31321 }, { ""fLon"" : 118.69894, ""fLat"" : 24.294443 }, { ""fLon"" : 118.70507, ""fLat"" : 24.275572 }, { ""fLon"" : 118.71083, ""fLat"" : 24.256603 }, { ""fLon"" : 118.71624, ""fLat"" : 24.237545 }, { ""fLon"" : 118.72128, ""fLat"" : 24.2184 }, { ""fLon"" : 118.72595, ""fLat"" : 24.199175 }, { ""fLon"" : 118.730255, ""fLat"" : 24.179874 }, { ""fLon"" : 118.73419, ""fLat"" : 24.160505 }, { ""fLon"" : 118.737755, ""fLat"" : 24.141073 }, { ""fLon"" : 118.74095, ""fLat"" : 24.121586 }, { ""fLon"" : 118.74377, ""fLat"" : 24.102045 }, { ""fLon"" : 118.746216, ""fLat"" : 24.082464 }, { ""fLon"" : 118.74829, ""fLat"" : 24.062838 }, { ""fLon"" : 118.74997, ""fLat"" : 24.043186 }, { ""fLon"" : 118.7513, ""fLat"" : 24.023504 }, { ""fLon"" : 118.752235, ""fLat"" : 24.003798 }, { ""fLon"" : 118.7528, ""fLat"" : 23.984083 }, { ""fLon"" : 118.75299, ""fLat"" : 23.964352 }, { ""fLon"" : 118.7528, ""fLat"" : 23.944622 }, { ""fLon"" : 118.752235, ""fLat"" : 23.924892 }, { ""fLon"" : 118.7513, ""fLat"" : 23.905176 }, { ""fLon"" : 118.74997, ""fLat"" : 23.885471 }, { ""fLon"" : 118.74829, ""fLat"" : 23.86579 }, { ""fLon"" : 118.746216, ""fLat"" : 23.846134 }, { ""fLon"" : 118.74377, ""fLat"" : 23.826511 }, { ""fLon"" : 118.74095, ""fLat"" : 23.806925 }, { ""fLon"" : 118.737755, ""fLat"" : 23.78739 }, { ""fLon"" : 118.73419, ""fLat"" : 23.767902 }, { ""fLon"" : 118.730255, ""fLat"" : 23.748472 }, { ""fLon"" : 118.72595, ""fLat"" : 23.729101 }, { ""fLon"" : 118.72128, ""fLat"" : 23.709803 }, { ""fLon"" : 118.71624, ""fLat"" : 23.69058 }, { ""fLon"" : 118.71083, ""fLat"" : 23.671436 }, { ""fLon"" : 118.70507, ""fLat"" : 23.65238 }, { ""fLon"" : 118.69894, ""fLat"" : 23.633415 }, { ""fLon"" : 118.692444, ""fLat"" : 23.614552 }, { ""fLon"" : 118.685585, ""fLat"" : 23.595785 }, { ""fLon"" : 118.678375, ""fLat"" : 23.577137 }, { ""fLon"" : 118.67082, ""fLat"" : 23.558598 }, { ""fLon"" : 118.66291, ""fLat"" : 23.54018 }, { ""fLon"" : 118.65465, ""fLat"" : 23.521894 }, { ""fLon"" : 118.64604, ""fLat"" : 23.503736 }, { ""fLon"" : 118.63708, ""fLat"" : 23.485718 }, { ""fLon"" : 118.62779, ""fLat"" : 23.467844 }, { ""fLon"" : 118.61815, ""fLat"" : 23.450117 }, { ""fLon"" : 118.608185, ""fLat"" : 23.432547 }, { ""fLon"" : 118.59788, ""fLat"" : 23.415136 }, { ""fLon"" : 118.58725, ""fLat"" : 23.397888 }, { ""fLon"" : 118.576294, ""fLat"" : 23.380817 }, { ""fLon"" : 118.56501, ""fLat"" : 23.363916 }, { ""fLon"" : 118.55341, ""fLat"" : 23.3472 }, { ""fLon"" : 118.5415, ""fLat"" : 23.330666 }, { ""fLon"" : 118.52926, ""fLat"" : 23.31433 }, { ""fLon"" : 118.51673, ""fLat"" : 23.298185 }, { ""fLon"" : 118.503876, ""fLat"" : 23.282244 }, { ""fLon"" : 118.49074, ""fLat"" : 23.266506 }, { ""fLon"" : 118.477295, ""fLat"" : 23.25098 }, { ""fLon"" : 118.46357, ""fLat"" : 23.235676 }, { ""fLon"" : 118.44954, ""fLat"" : 23.220589 }, { ""fLon"" : 118.435234, ""fLat"" : 23.205725 }, { ""fLon"" : 118.42066, ""fLat"" : 23.191093 }, { ""fLon"" : 118.405785, ""fLat"" : 23.176697 }, { ""fLon"" : 118.39065, ""fLat"" : 23.162537 }, { ""fLon"" : 118.37525, ""fLat"" : 23.148624 }, { ""fLon"" : 118.35958, ""fLat"" : 23.134958 } ]"
"Enum_ATT_2","test-B","plane","305.9516","138.45656","24.08909","118.24378","-24.238058","0.669655","45.23364",,"1",,,"1","15",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
"Enum_ATT_1","yanshi-red","plane","78.67007","142.85712","23.964563","117.517075","-22.895493","0.4078903","44.41992",,"1",,,"1","17",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
,,,,,,,,,,"64",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.24378, ""fLat"" : 24.08909, ""fHeight"" : 138.45656, ""fSpeed"" : 45.23364, ""DetectError"" : 75.058716 } ]","18",,"1_4_1",,
,,,,,,,,,,"64",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""17"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.517075, ""fLat"" : 23.964563, ""fHeight"" : 142.85712, ""fSpeed"" : 44.41992, ""DetectError"" : 75.058716 } ]","16",,"1_4_1",,
,,,,,,,,,,"64",,"121",,,,,"18",,"1_4_1","17","[ { ""fLon"" : 117.517075, ""fLat"" : 23.964563 }, { ""fLon"" : 117.919846, ""fLat"" : 25.028955 }, { ""fLon"" : 117.94019, ""fLat"" : 25.022423 }, { ""fLon"" : 117.96041, ""fLat"" : 25.01557 }, { ""fLon"" : 117.98051, ""fLat"" : 25.0084 }, { ""fLon"" : 118.00045, ""fLat"" : 25.00091 }, { ""fLon"" : 118.02025, ""fLat"" : 24.993109 }, { ""fLon"" : 118.0399, ""fLat"" : 24.984991 }, { ""fLon"" : 118.05938, ""fLat"" : 24.976568 }, { ""fLon"" : 118.07871, ""fLat"" : 24.967833 }, { ""fLon"" : 118.09786, ""fLat"" : 24.958796 }, { ""fLon"" : 118.11684, ""fLat"" : 24.949451 }, { ""fLon"" : 118.135635, ""fLat"" : 24.939814 }, { ""fLon"" : 118.15423, ""fLat"" : 24.929876 }, { ""fLon"" : 118.17264, ""fLat"" : 24.919647 }, { ""fLon"" : 118.19085, ""fLat"" : 24.909124 }, { ""fLon"" : 118.208855, ""fLat"" : 24.898315 }, { ""fLon"" : 118.226654, ""fLat"" : 24.887224 }, { ""fLon"" : 118.244225, ""fLat"" : 24.875849 }, { ""fLon"" : 118.26158, ""fLat"" : 24.864199 }, { ""fLon"" : 118.27872, ""fLat"" : 24.852272 }, { ""fLon"" : 118.29561, ""fLat"" : 24.840076 }, { ""fLon"" : 118.31226, ""fLat"" : 24.827608 }, { ""fLon"" : 118.32868, ""fLat"" : 24.814882 }, { ""fLon"" : 118.34486, ""fLat"" : 24.801895 }, { ""fLon"" : 118.36077, ""fLat"" : 24.788656 }, { ""fLon"" : 118.37644, ""fLat"" : 24.775162 }, { ""fLon"" : 118.39184, ""fLat"" : 24.761421 }, { ""fLon"" : 118.406975, ""fLat"" : 24.747435 }, { ""fLon"" : 118.42184, ""fLat"" : 24.733212 }, { ""fLon"" : 118.436424, ""fLat"" : 24.718754 }, { ""fLon"" : 118.45072, ""fLat"" : 24.704062 }, { ""fLon"" : 118.46475, ""fLat"" : 24.689146 }, { ""fLon"" : 118.478485, ""fLat"" : 24.674007 }, { ""fLon"" : 118.49193, ""fLat"" : 24.65865 }, { ""fLon"" : 118.505066, ""fLat"" : 24.643082 }, { ""fLon"" : 118.51791, ""fLat"" : 24.627304 }, { ""fLon"" : 118.53045, ""fLat"" : 24.611324 }, { ""fLon"" : 118.54269, ""fLat"" : 24.59515 }, { ""fLon"" : 118.554596, ""fLat"" : 24.578775 }, { ""fLon"" : 118.56619, ""fLat"" : 24.562216 }, { ""fLon"" : 118.57748, ""fLat"" : 24.54547 }, { ""fLon"" : 118.58843, ""fLat"" : 24.528547 }, { ""fLon"" : 118.59906, ""fLat"" : 24.511448 }, { ""fLon"" : 118.609375, ""fLat"" : 24.494184 }, { ""fLon"" : 118.61934, ""fLat"" : 24.476755 }, { ""fLon"" : 118.62898, ""fLat"" : 24.459167 }, { ""fLon"" : 118.63827, ""fLat"" : 24.441425 }, { ""fLon"" : 118.64723, ""fLat"" : 24.42354 }, { ""fLon"" : 118.65584, ""fLat"" : 24.40551 }, { ""fLon"" : 118.6641, ""fLat"" : 24.387344 }, { ""fLon"" : 118.67201, ""fLat"" : 24.369045 }, { ""fLon"" : 118.679565, ""fLat"" : 24.35062 }, { ""fLon"" : 118.686775, ""fLat"" : 24.332077 }, { ""fLon"" : 118.693634, ""fLat"" : 24.313421 }, { ""fLon"" : 118.70012, ""fLat"" : 24.294653 }, { ""fLon"" : 118.70625, ""fLat"" : 24.275785 }, { ""fLon"" : 118.71202, ""fLat"" : 24.256815 }, { ""fLon"" : 118.71743, ""fLat"" : 24.237755 }, { ""fLon"" : 118.72247, ""fLat"" : 24.218607 }, { ""fLon"" : 118.72714, ""fLat"" : 24.199385 }, { ""fLon"" : 118.731445, ""fLat"" : 24.180086 }, { ""fLon"" : 118.73538, ""fLat"" : 24.160717 }, { ""fLon"" : 118.738945, ""fLat"" : 24.141285 }, { ""fLon"" : 118.74214, ""fLat"" : 24.121796 }, { ""fLon"" : 118.74496, ""fLat"" : 24.102259 }, { ""fLon"" : 118.7474, ""fLat"" : 24.082676 }, { ""fLon"" : 118.74948, ""fLat"" : 24.063051 }, { ""fLon"" : 118.75116, ""fLat"" : 24.043396 }, { ""fLon"" : 118.75248, ""fLat"" : 24.023716 }, { ""fLon"" : 118.753426, ""fLat"" : 24.00401 }, { ""fLon"" : 118.75398, ""fLat"" : 23.984293 }, { ""fLon"" : 118.75417, ""fLat"" : 23.964563 }, { ""fLon"" : 118.75398, ""fLat"" : 23.944836 }, { ""fLon"" : 118.753426, ""fLat"" : 23.925108 }, { ""fLon"" : 118.75248, ""fLat"" : 23.90539 }, { ""fLon"" : 118.75116, ""fLat"" : 23.885683 }, { ""fLon"" : 118.74948, ""fLat"" : 23.866001 }, { ""fLon"" : 118.7474, ""fLat"" : 23.846346 }, { ""fLon"" : 118.74496, ""fLat"" : 23.826723 }, { ""fLon"" : 118.74214, ""fLat"" : 23.80714 }, { ""fLon"" : 118.738945, ""fLat"" : 23.7876 }, { ""fLon"" : 118.73538, ""fLat"" : 23.76811 }, { ""fLon"" : 118.731445, ""fLat"" : 23.748682 }, { ""fLon"" : 118.72714, ""fLat"" : 23.729313 }, { ""fLon"" : 118.72247, ""fLat"" : 23.710016 }, { ""fLon"" : 118.71743, ""fLat"" : 23.690794 }, { ""fLon"" : 118.71202, ""fLat"" : 23.67165 }, { ""fLon"" : 118.70625, ""fLat"" : 23.652592 }, { ""fLon"" : 118.70012, ""fLat"" : 23.633629 }, { ""fLon"" : 118.693634, ""fLat"" : 23.614761 }, { ""fLon"" : 118.686775, ""fLat"" : 23.596 }, { ""fLon"" : 118.679565, ""fLat"" : 23.577347 }, { ""fLon"" : 118.67201, ""fLat"" : 23.558813 }, { ""fLon"" : 118.6641, ""fLat"" : 23.540394 }, { ""fLon"" : 118.65584, ""fLat"" : 23.522106 }, { ""fLon"" : 118.64723, ""fLat"" : 23.503948 }, { ""fLon"" : 118.63827, ""fLat"" : 23.485931 }, { ""fLon"" : 118.62898, ""fLat"" : 23.468058 }, { ""fLon"" : 118.61934, ""fLat"" : 23.450329 }, { ""fLon"" : 118.609375, ""fLat"" : 23.432762 }, { ""fLon"" : 118.59906, ""fLat"" : 23.41535 }, { ""fLon"" : 118.58843, ""fLat"" : 23.398102 }, { ""fLon"" : 118.57748, ""fLat"" : 23.38103 }, { ""fLon"" : 118.56619, ""fLat"" : 23.36413 }, { ""fLon"" : 118.554596, ""fLat"" : 23.347412 }, { ""fLon"" : 118.54269, ""fLat"" : 23.33088 }, { ""fLon"" : 118.53045, ""fLat"" : 23.31454 }, { ""fLon"" : 118.51791, ""fLat"" : 23.298397 }, { ""fLon"" : 118.505066, ""fLat"" : 23.282455 }, { ""fLon"" : 118.49193, ""fLat"" : 23.26672 }, { ""fLon"" : 118.478485, ""fLat"" : 23.251196 }, { ""fLon"" : 118.46475, ""fLat"" : 23.235888 }, { ""fLon"" : 118.45072, ""fLat"" : 23.220798 }, { ""fLon"" : 118.436424, ""fLat"" : 23.205936 }, { ""fLon"" : 118.42184, ""fLat"" : 23.191307 }, { ""fLon"" : 118.406975, ""fLat"" : 23.17691 }, { ""fLon"" : 118.39184, ""fLat"" : 23.16275 }, { ""fLon"" : 118.37644, ""fLat"" : 23.148834 }, { ""fLon"" : 118.36077, ""fLat"" : 23.13517 }, { ""fLon"" : 118.34486, ""fLat"" : 23.121758 } ]"
"Enum_ATT_1","yanshi-red","plane","72.82272","1358.188","23.960253","117.49948","-43.361336","6.4380555","239.17603",,"1",,,"1","17",,,"[ { ""fRCS"" : 5 } ]","1_4_1",,
,,,,,,,,,,"44",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""15"" }, ""ATT"" : ""Enum_ATT_2"", ""fLon"" : 118.25914, ""fLat"" : 24.080381, ""fHeight"" : 1342.4065, ""fSpeed"" : 239.34413, ""DetectError"" : 76.13001 } ]","18",,"1_4_1",,
,,,,,,,,,,"44",,,"1",,,"[ { ""PlatID"" : { ""$numberInt"" : ""17"" }, ""ATT"" : ""Enum_ATT_1"", ""fLon"" : 117.49948, ""fLat"" : 23.960253, ""fHeight"" : 1358.188, ""fSpeed"" : 239.17603, ""DetectError"" : 76.13001 } ]","16",,"1_4_1",,
,,,,,,,,,,"44",,"121",,,,,"18",,"1_4_1","17","[ { ""fLon"" : 117.49948, ""fLat"" : 23.960253 }, { ""fLon"" : 117.77777, ""fLat"" : 25.057014 }, { ""fLon"" : 117.79877, ""fLat"" : 25.052448 }, { ""fLon"" : 117.81967, ""fLat"" : 25.047548 }, { ""fLon"" : 117.84048, ""fLat"" : 25.042322 }, { ""fLon"" : 117.86117, ""fLat"" : 25.036768 }, { ""fLon"" : 117.88177, ""fLat"" : 25.030886 }, { ""fLon"" : 117.902245, ""fLat"" : 25.024675 }, { ""fLon"" : 117.9226, ""fLat"" : 25.018147 }, { ""fLon"" : 117.94282, ""fLat"" : 25.011293 }, { ""fLon"" : 117.96291, ""fLat"" : 25.00412 }, { ""fLon"" : 117.98286, ""fLat"" : 24.996634 }, { ""fLon"" : 118.00265, ""fLat"" : 24.988829 }, { ""fLon"" : 118.02231, ""fLat"" : 24.980715 }, { ""fLon"" : 118.0418, ""fLat"" : 24.97229 }, { ""fLon"" : 118.06112, ""fLat"" : 24.963556 }, { ""fLon"" : 118.08027, ""fLat"" : 24.954515 }, { ""fLon"" : 118.09924, ""fLat"" : 24.945173 }, { ""fLon"" : 118.11804, ""fLat"" : 24.935535 }, { ""fLon"" : 118.136635, ""fLat"" : 24.925596 }, { ""fLon"" : 118.155045, ""fLat"" : 24.915365 }, { ""fLon"" : 118.173256, ""fLat"" : 24.904846 }, { ""fLon"" : 118.19126, ""fLat"" : 24.894035 }, { ""fLon"" : 118.20906, ""fLat"" : 24.882942 }, { ""fLon"" : 118.22662, ""fLat"" : 24.871567 }, { ""fLon"" : 118.24399, ""fLat"" : 24.859915 }, { ""fLon"" : 118.261116, ""fLat"" : 24.84799 }, { ""fLon"" : 118.278015, ""fLat"" : 24.835793 }, { ""fLon"" : 118.29467, ""fLat"" : 24.823326 }, { ""fLon"" : 118.311104, ""fLat"" : 24.810598 }, { ""fLon"" : 118.32726, ""fLat"" : 24.797613 }, { ""fLon"" : 118.34319, ""fLat"" : 24.784369 }, { ""fLon"" : 118.35885, ""fLat"" : 24.770876 }, { ""fLon"" : 118.37424, ""fLat"" : 24.757135 }, { ""fLon"" : 118.38937, ""fLat"" : 24.743149 }, { ""fLon"" : 118.40425, ""fLat"" : 24.728926 }, { ""fLon"" : 118.41884, ""fLat"" : 24.714468 }, { ""fLon"" : 118.43313, ""fLat"" : 24.699772 }, { ""fLon"" : 118.44716, ""fLat"" : 24.68486 }, { ""fLon"" : 118.4609, ""fLat"" : 24.66972 }, { ""fLon"" : 118.47433, ""fLat"" : 24.654362 }, { ""fLon"" : 118.48749, ""fLat"" : 24.638794 }, { ""fLon"" : 118.50033, ""fLat"" : 24.623016 }, { ""fLon"" : 118.51286, ""fLat"" : 24.607035 }, { ""fLon"" : 118.52509, ""fLat"" : 24.590857 }, { ""fLon"" : 118.537, ""fLat"" : 24.574486 }, { ""fLon"" : 118.5486, ""fLat"" : 24.557922 }, { ""fLon"" : 118.55988, ""fLat"" : 24.541178 }, { ""fLon"" : 118.570854, ""fLat"" : 24.524256 }, { ""fLon"" : 118.58148, ""fLat"" : 24.507154 }, { ""fLon"" : 118.59178, ""fLat"" : 24.48989 }, { ""fLon"" : 118.60175, ""fLat"" : 24.47246 }, { ""fLon"" : 118.61138, ""fLat"" : 24.45487 }, { ""fLon"" : 118.620674, ""fLat"" : 24.43713 }, { ""fLon"" : 118.62964, ""fLat"" : 24.41924 }, { ""fLon"" : 118.638245, ""fLat"" : 24.40121 }, { ""fLon"" : 118.64651, ""fLat"" : 24.383045 }, { ""fLon"" : 118.65441, ""fLat"" : 24.364744 }, { ""fLon"" : 118.66197, ""fLat"" : 24.346321 }, { ""fLon"" : 118.66918, ""fLat"" : 24.327778 }, { ""fLon"" : 118.67604, ""fLat"" : 24.309118 }, { ""fLon"" : 118.682526, ""fLat"" : 24.290352 }, { ""fLon"" : 118.68866, ""fLat"" : 24.27148 }, { ""fLon"" : 118.69443, ""fLat"" : 24.252512 }, { ""fLon"" : 118.69984, ""fLat"" : 24.233452 }, { ""fLon"" : 118.70488, ""fLat"" : 24.214304 }, { ""fLon"" : 118.70955, ""fLat"" : 24.195082 }, { ""fLon"" : 118.71385, ""fLat"" : 24.17578 }, { ""fLon"" : 118.71779, ""fLat"" : 24.156412 }, { ""fLon"" : 118.72137, ""fLat"" : 24.136978 }, { ""fLon"" : 118.72455, ""fLat"" : 24.117493 }, { ""fLon"" : 118.72736, ""fLat"" : 24.09795 }, { ""fLon"" : 118.729805, ""fLat"" : 24.078367 }, { ""fLon"" : 118.73188, ""fLat"" : 24.058743 }, { ""fLon"" : 118.733574, ""fLat"" : 24.039087 }, { ""fLon"" : 118.734886, ""fLat"" : 24.019403 }, { ""fLon"" : 118.73583, ""fLat"" : 23.9997 }, { ""fLon"" : 118.73639, ""fLat"" : 23.97998 }, { ""fLon"" : 118.73658, ""fLat"" : 23.960253 }, { ""fLon"" : 118.73639, ""fLat"" : 23.94052 }, { ""fLon"" : 118.73583, ""fLat"" : 23.920794 }, { ""fLon"" : 118.734886, ""fLat"" : 23.901073 }, { ""fLon"" : 118.733574, ""fLat"" : 23.881367 }, { ""fLon"" : 118.73188, ""fLat"" : 23.861685 }, { ""fLon"" : 118.729805, ""fLat"" : 23.84203 }, { ""fLon"" : 118.72736, ""fLat"" : 23.822405 }, { ""fLon"" : 118.72455, ""fLat"" : 23.802822 }, { ""fLon"" : 118.72137, ""fLat"" : 23.783281 }, { ""fLon"" : 118.71779, ""fLat"" : 23.763792 }, { ""fLon"" : 118.71385, ""fLat"" : 23.744364 }, { ""fLon"" : 118.70955, ""fLat"" : 23.724995 }, { ""fLon"" : 118.70488, ""fLat"" : 23.705694 }, { ""fLon"" : 118.69984, ""fLat"" : 23.686472 }, { ""fLon"" : 118.69443, ""fLat"" : 23.667326 }, { ""fLon"" : 118.68866, ""fLat"" : 23.64827 }, { ""fLon"" : 118.682526, ""fLat"" : 23.629305 }, { ""fLon"" : 118.67604, ""fLat"" : 23.610435 }, { ""fLon"" : 118.66918, ""fLat"" : 23.591673 }, { ""fLon"" : 118.66197, ""fLat"" : 23.57302 }, { ""fLon"" : 118.65441, ""fLat"" : 23.554483 }, { ""fLon"" : 118.64651, ""fLat"" : 23.536066 }, { ""fLon"" : 118.638245, ""fLat"" : 23.517778 }, { ""fLon"" : 118.62964, ""fLat"" : 23.49962 }, { ""fLon"" : 118.620674, ""fLat"" : 23.481606 }, { ""fLon"" : 118.61138, ""fLat"" : 23.463726 }, { ""fLon"" : 118.60175, ""fLat"" : 23.446 }, { ""fLon"" : 118.59178, ""fLat"" : 23.428429 }, { ""fLon"" : 118.58148, ""fLat"" : 23.411018 }, { ""fLon"" : 118.570854, ""fLat"" : 23.39377 }, { ""fLon"" : 118.55988, ""fLat"" : 23.376698 }, { ""fLon"" : 118.5486, ""fLat"" : 23.359798 }, { ""fLon"" : 118.537, ""fLat"" : 23.34308 }, { ""fLon"" : 118.52509, ""fLat"" : 23.326548 }, { ""fLon"" : 118.51286, ""fLat"" : 23.310205 }, { ""fLon"" : 118.50033, ""fLat"" : 23.294064 }, { ""fLon"" : 118.48749, ""fLat"" : 23.278122 }, { ""fLon"" : 118.47433, ""fLat"" : 23.262384 }, { ""fLon"" : 118.4609, ""fLat"" : 23.24686 }, { ""fLon"" : 118.44716, ""fLat"" : 23.231552 }, { ""fLon"" : 118.43313, ""fLat"" : 23.216463 }, { ""fLon"" : 118.41884, ""fLat"" : 23.201601 } ]"
